genome	gc	mode	ptr	rep	depth	log2ptr	note	out
g08_Escherichia_coli	50.8000	A_k8	1.5000	1	0.5000	1.1847	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr1.5__r1__0.5x
g08_Escherichia_coli	50.8000	A_k8	1.5000	1	1.0000	1.4050	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr1.5__r1__1.0x
g08_Escherichia_coli	50.8000	A_k8	1.5000	1	2.0000	1.5241	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr1.5__r1__2.0x
g08_Escherichia_coli	50.8000	A_k8	1.5000	1	5.0000	1.4477	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr1.5__r1__5.0x
g08_Escherichia_coli	50.8000	A_k8	1.5000	2	0.5000	1.3825	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr1.5__r2__0.5x
g08_Escherichia_coli	50.8000	A_k8	1.5000	2	1.0000	1.3771	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr1.5__r2__1.0x
g08_Escherichia_coli	50.8000	A_k8	1.5000	2	2.0000	1.4934	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr1.5__r2__2.0x
g08_Escherichia_coli	50.8000	A_k8	1.5000	2	5.0000	1.5090	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr1.5__r2__5.0x
g08_Escherichia_coli	50.8000	A_k8	2.0000	1	0.5000	1.5554	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr2.0__r1__0.5x
g08_Escherichia_coli	50.8000	A_k8	2.0000	1	1.0000	1.8315	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr2.0__r1__1.0x
g08_Escherichia_coli	50.8000	A_k8	2.0000	1	2.0000	1.9708	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr2.0__r1__2.0x
g08_Escherichia_coli	50.8000	A_k8	2.0000	1	5.0000	2.0219	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr2.0__r1__5.0x
g08_Escherichia_coli	50.8000	A_k8	2.0000	2	0.5000	1.4947	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr2.0__r2__0.5x
g08_Escherichia_coli	50.8000	A_k8	2.0000	2	1.0000	1.7162	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr2.0__r2__1.0x
g08_Escherichia_coli	50.8000	A_k8	2.0000	2	2.0000	2.0069	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr2.0__r2__2.0x
g08_Escherichia_coli	50.8000	A_k8	2.0000	2	5.0000	2.0073	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/A_k8__g08_Escherichia_coli__ptr2.0__r2__5.0x
g08_Escherichia_coli	50.8000	E_s106	0.5000	1	0.5000	0.2775	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr0.5__r1__0.5x
g08_Escherichia_coli	50.8000	E_s106	0.5000	1	1.0000	0.3405	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr0.5__r1__1.0x
g08_Escherichia_coli	50.8000	E_s106	0.5000	1	2.0000	0.4157	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr0.5__r1__2.0x
g08_Escherichia_coli	50.8000	E_s106	0.5000	1	5.0000	0.4692	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr0.5__r1__5.0x
g08_Escherichia_coli	50.8000	E_s106	0.5000	2	0.5000	0.2341	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr0.5__r2__0.5x
g08_Escherichia_coli	50.8000	E_s106	0.5000	2	1.0000	0.3447	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr0.5__r2__1.0x
g08_Escherichia_coli	50.8000	E_s106	0.5000	2	2.0000	0.4893	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr0.5__r2__2.0x
g08_Escherichia_coli	50.8000	E_s106	0.5000	2	5.0000	0.4538	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr0.5__r2__5.0x
g08_Escherichia_coli	50.8000	E_s106	1.0000	1	0.5000	0.6667	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.0__r1__0.5x
g08_Escherichia_coli	50.8000	E_s106	1.0000	1	1.0000	0.9040	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.0__r1__1.0x
g08_Escherichia_coli	50.8000	E_s106	1.0000	1	2.0000	0.9919	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.0__r1__2.0x
g08_Escherichia_coli	50.8000	E_s106	1.0000	1	5.0000	1.0242	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.0__r1__5.0x
g08_Escherichia_coli	50.8000	E_s106	1.0000	2	0.5000	0.4882	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.0__r2__0.5x
g08_Escherichia_coli	50.8000	E_s106	1.0000	2	1.0000	0.8556	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.0__r2__1.0x
g08_Escherichia_coli	50.8000	E_s106	1.0000	2	2.0000	0.9761	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.0__r2__2.0x
g08_Escherichia_coli	50.8000	E_s106	1.0000	2	5.0000	1.0019	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.0__r2__5.0x
g08_Escherichia_coli	50.8000	E_s106	1.5000	1	0.5000	1.2351	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.5__r1__0.5x
g08_Escherichia_coli	50.8000	E_s106	1.5000	1	1.0000	1.3274	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.5__r1__1.0x
g08_Escherichia_coli	50.8000	E_s106	1.5000	1	2.0000	1.4462	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.5__r1__2.0x
g08_Escherichia_coli	50.8000	E_s106	1.5000	1	5.0000	1.4941	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.5__r1__5.0x
g08_Escherichia_coli	50.8000	E_s106	1.5000	2	0.5000	0.8493	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.5__r2__0.5x
g08_Escherichia_coli	50.8000	E_s106	1.5000	2	1.0000	1.3327	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.5__r2__1.0x
g08_Escherichia_coli	50.8000	E_s106	1.5000	2	2.0000	1.4633	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.5__r2__2.0x
g08_Escherichia_coli	50.8000	E_s106	1.5000	2	5.0000	1.5036	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr1.5__r2__5.0x
g08_Escherichia_coli	50.8000	E_s106	2.0000	1	0.5000	1.5391	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr2.0__r1__0.5x
g08_Escherichia_coli	50.8000	E_s106	2.0000	1	1.0000	1.8567	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr2.0__r1__1.0x
g08_Escherichia_coli	50.8000	E_s106	2.0000	1	2.0000	1.9551	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr2.0__r1__2.0x
g08_Escherichia_coli	50.8000	E_s106	2.0000	1	5.0000	1.9887	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr2.0__r1__5.0x
g08_Escherichia_coli	50.8000	E_s106	2.0000	2	0.5000	1.3311	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr2.0__r2__0.5x
g08_Escherichia_coli	50.8000	E_s106	2.0000	2	1.0000	1.8065	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr2.0__r2__1.0x
g08_Escherichia_coli	50.8000	E_s106	2.0000	2	2.0000	1.9581	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr2.0__r2__2.0x
g08_Escherichia_coli	50.8000	E_s106	2.0000	2	5.0000	2.0487	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s106__g08_Escherichia_coli__ptr2.0__r2__5.0x
g08_Escherichia_coli	50.8000	E_s125	0.5000	1	0.5000	0.3122	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr0.5__r1__0.5x
g08_Escherichia_coli	50.8000	E_s125	0.5000	1	1.0000	0.4299	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr0.5__r1__1.0x
g08_Escherichia_coli	50.8000	E_s125	0.5000	1	2.0000	0.3922	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr0.5__r1__2.0x
g08_Escherichia_coli	50.8000	E_s125	0.5000	1	5.0000	0.4725	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr0.5__r1__5.0x
g08_Escherichia_coli	50.8000	E_s125	0.5000	2	0.5000	0.2331	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr0.5__r2__0.5x
g08_Escherichia_coli	50.8000	E_s125	0.5000	2	1.0000	0.4156	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr0.5__r2__1.0x
g08_Escherichia_coli	50.8000	E_s125	0.5000	2	2.0000	0.5118	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr0.5__r2__2.0x
g08_Escherichia_coli	50.8000	E_s125	0.5000	2	5.0000	0.4496	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr0.5__r2__5.0x
g08_Escherichia_coli	50.8000	E_s125	1.0000	1	0.5000	0.6564	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.0__r1__0.5x
g08_Escherichia_coli	50.8000	E_s125	1.0000	1	1.0000	0.8900	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.0__r1__1.0x
g08_Escherichia_coli	50.8000	E_s125	1.0000	1	2.0000	0.9764	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.0__r1__2.0x
g08_Escherichia_coli	50.8000	E_s125	1.0000	1	5.0000	1.0230	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.0__r1__5.0x
g08_Escherichia_coli	50.8000	E_s125	1.0000	2	0.5000	0.5424	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.0__r2__0.5x
g08_Escherichia_coli	50.8000	E_s125	1.0000	2	1.0000	0.9069	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.0__r2__1.0x
g08_Escherichia_coli	50.8000	E_s125	1.0000	2	2.0000	0.9777	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.0__r2__2.0x
g08_Escherichia_coli	50.8000	E_s125	1.0000	2	5.0000	1.0062	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.0__r2__5.0x
g08_Escherichia_coli	50.8000	E_s125	1.5000	1	0.5000	1.2932	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.5__r1__0.5x
g08_Escherichia_coli	50.8000	E_s125	1.5000	1	1.0000	1.3827	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.5__r1__1.0x
g08_Escherichia_coli	50.8000	E_s125	1.5000	1	2.0000	1.4767	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.5__r1__2.0x
g08_Escherichia_coli	50.8000	E_s125	1.5000	1	5.0000	1.4942	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.5__r1__5.0x
g08_Escherichia_coli	50.8000	E_s125	1.5000	2	0.5000	0.9205	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.5__r2__0.5x
g08_Escherichia_coli	50.8000	E_s125	1.5000	2	1.0000	1.2387	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.5__r2__1.0x
g08_Escherichia_coli	50.8000	E_s125	1.5000	2	2.0000	1.4572	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.5__r2__2.0x
g08_Escherichia_coli	50.8000	E_s125	1.5000	2	5.0000	1.5096	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr1.5__r2__5.0x
g08_Escherichia_coli	50.8000	E_s125	2.0000	1	0.5000	1.5980	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr2.0__r1__0.5x
g08_Escherichia_coli	50.8000	E_s125	2.0000	1	1.0000	1.9112	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr2.0__r1__1.0x
g08_Escherichia_coli	50.8000	E_s125	2.0000	1	2.0000	1.9165	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr2.0__r1__2.0x
g08_Escherichia_coli	50.8000	E_s125	2.0000	1	5.0000	2.0001	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr2.0__r1__5.0x
g08_Escherichia_coli	50.8000	E_s125	2.0000	2	0.5000	1.4713	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr2.0__r2__0.5x
g08_Escherichia_coli	50.8000	E_s125	2.0000	2	1.0000	1.7379	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr2.0__r2__1.0x
g08_Escherichia_coli	50.8000	E_s125	2.0000	2	2.0000	1.9747	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr2.0__r2__2.0x
g08_Escherichia_coli	50.8000	E_s125	2.0000	2	5.0000	2.0377	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g08_Escherichia_coli/E_s125__g08_Escherichia_coli__ptr2.0__r2__5.0x
g09_Escherichia_sp005843885	50.7400	A_k16	0.5000	1	0.5000	0.3405	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr0.5__r1__0.5x
g09_Escherichia_sp005843885	50.7400	A_k16	0.5000	1	1.0000	0.4238	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr0.5__r1__1.0x
g09_Escherichia_sp005843885	50.7400	A_k16	0.5000	1	2.0000	0.5031	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr0.5__r1__2.0x
g09_Escherichia_sp005843885	50.7400	A_k16	0.5000	1	5.0000	0.5069	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr0.5__r1__5.0x
g09_Escherichia_sp005843885	50.7400	A_k16	0.5000	2	0.5000	0.4593	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr0.5__r2__0.5x
g09_Escherichia_sp005843885	50.7400	A_k16	0.5000	2	1.0000	0.4984	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr0.5__r2__1.0x
g09_Escherichia_sp005843885	50.7400	A_k16	0.5000	2	2.0000	0.4741	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr0.5__r2__2.0x
g09_Escherichia_sp005843885	50.7400	A_k16	0.5000	2	5.0000	0.4903	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr0.5__r2__5.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.0000	1	0.5000	0.8030	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.0__r1__0.5x
g09_Escherichia_sp005843885	50.7400	A_k16	1.0000	1	1.0000	0.8513	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.0__r1__1.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.0000	1	2.0000	0.9380	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.0__r1__2.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.0000	1	5.0000	0.9955	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.0__r1__5.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.0000	2	0.5000	0.7476	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.0__r2__0.5x
g09_Escherichia_sp005843885	50.7400	A_k16	1.0000	2	1.0000	0.8070	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.0__r2__1.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.0000	2	2.0000	1.0216	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.0__r2__2.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.0000	2	5.0000	0.9711	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.0__r2__5.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.5000	1	0.5000	1.3236	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.5__r1__0.5x
g09_Escherichia_sp005843885	50.7400	A_k16	1.5000	1	1.0000	1.3086	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.5__r1__1.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.5000	1	2.0000	1.5151	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.5__r1__2.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.5000	1	5.0000	1.5309	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.5__r1__5.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.5000	2	0.5000	1.2337	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.5__r2__0.5x
g09_Escherichia_sp005843885	50.7400	A_k16	1.5000	2	1.0000	1.3251	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.5__r2__1.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.5000	2	2.0000	1.3832	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.5__r2__2.0x
g09_Escherichia_sp005843885	50.7400	A_k16	1.5000	2	5.0000	1.4932	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr1.5__r2__5.0x
g09_Escherichia_sp005843885	50.7400	A_k16	2.0000	1	0.5000	1.5786	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr2.0__r1__0.5x
g09_Escherichia_sp005843885	50.7400	A_k16	2.0000	1	1.0000	1.8761	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr2.0__r1__1.0x
g09_Escherichia_sp005843885	50.7400	A_k16	2.0000	1	2.0000	1.8935	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr2.0__r1__2.0x
g09_Escherichia_sp005843885	50.7400	A_k16	2.0000	1	5.0000	1.9675	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr2.0__r1__5.0x
g09_Escherichia_sp005843885	50.7400	A_k16	2.0000	2	0.5000	1.5957	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr2.0__r2__0.5x
g09_Escherichia_sp005843885	50.7400	A_k16	2.0000	2	1.0000	1.8924	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr2.0__r2__1.0x
g09_Escherichia_sp005843885	50.7400	A_k16	2.0000	2	2.0000	1.9966	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr2.0__r2__2.0x
g09_Escherichia_sp005843885	50.7400	A_k16	2.0000	2	5.0000	2.0126	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g09_Escherichia_sp005843885/A_k16__g09_Escherichia_sp005843885__ptr2.0__r2__5.0x
